variance,skewness,curtosis,entropy,class
-4.376589331354365,6.199189503186377,0.759409020931191,-0.7962547429957088,1
3.883598895506644,-3.3258968316999056,3.9074346885902314,0.6834432712406122,0
-1.2037387972888376,-2.0428037320132733,-0.41496981659947585,-0.05074109629545259,1
-2.0091663657681247,3.2602642975315073,-2.750634518957052,-0.7790313345798644,1
3.7125647716873176,6.521175624614099,-1.5965299508823039,-0.8861075453577067,0
-1.214580940469442,-5.0222609930103275,7.084484305535679,-0.12635521728746296,1
3.9015178327143145,6.836827263712609,-1.094043756228971,-1.1576208125030025,0
1.4883403620631943,-1.8140799682180366,2.264826126612115,1.1819129910758297,0
-3.2449288848232345,1.1577674577387105,0.03768612944886096,1.4347043025465,1
4.455905020145949,7.83363133182396,-1.873046586446644,-0.9694113526256933,0
-3.63908447161424,3.1421141353724913,1.5168600178919018,0.7147888841484268,1
-3.225452891953291,-1.5366592197092777,2.7294455491011247,-0.5796779020686941,1
3.5534858602253125,-5.608632430323172,2.901484644006082,-0.45969069284529485,0
3.8821080659313907,-3.7460951864157397,3.8802295714626496,1.1976203103228407,0
3.786818051999858,10.007421272878165,-5.249712087493097,-4.703475903652833,0
3.531762319251941,11.08761320305327,-4.534397024681369,-4.272707885243991,0
-4.331296982155701,7.278953674908598,0.43699363867660335,-6.700162950891498,1
4.039484395883327,2.616835851506667,2.261146733897444,0.5307813841762103,0
0.45311006949205535,6.651202311192897,-1.3173799841195841,0.46652619553251795,0
-1.5631727490924672,-1.1741361892908766,0.9023207537137803,1.0940914600075156,1
-2.666990733550287,3.585725622631794,-0.7407532192353214,1.8422978045152645,1
-0.295969806502581,-4.796382498492974,2.7526993756180382,0.3028561300608471,1
-3.6455149672288316,3.5261376566165934,1.2358785003682051,-0.35809568481590465,1
-0.32775816072608827,-2.3644986715790615,8.310544861104809,0.5270513819912556,1
1.605397791045562,8.347682283264502,-0.24978372146996852,-4.06916610476501,0
-2.1188643208918383,-5.768931640576051,5.320350997881893,0.2136077021914854,1
1.579070871252704,3.851823983525043,-4.14979803983296,-4.042132076476856,1
-3.845164571397607,3.3074447328139662,1.279864145281743,0.8146795542673242,1
1.9110716487072303,7.328073474650822,-1.4856002309783032,-0.590885312072662,0
-0.13180330793798312,-3.290681671219688,3.9727014522852278,-1.0842428551086896,1
0.915427343523944,8.608906681900486,-1.0972588222783701,-2.471673295201949,0
1.1846533118708285,2.4692814155591702,4.383001845695923,0.5957680557815426,1
-3.3947639590512866,-11.553443118491893,14.32444775440713,-0.5401583771924374,1
0.44951201872034396,2.159769524855573,-4.035007920711464,-0.5401424067290148,1
-5.968317081182113,7.023106335745471,1.4506360540470085,-6.854031447812416,1
1.2877757426002225,2.7440226791230007,3.023844373825454,-0.10375491734916689,0
-0.9963363542052501,-0.478202944224978,2.9636000376685687,-0.2281217502222013,1
0.16787230888348564,1.6759127726956407,-2.664200093243781,-0.04262470102757171,0
1.1565971406808422,-3.869412042347868,4.828980138044526,1.003643889555986,0
-4.498804318691902,5.754816674781909,1.2229750320169346,-0.11855397277637683,1
-4.267927631942438,3.3362199915985284,1.0062422806955555,-0.9148072405258811,1
3.7002947458244004,2.5667852440511285,0.7018759395065435,-1.0564321034732251,0
-1.5871369536259574,-7.07095674289119,6.232150694724958,-0.23940675387798604,1
-2.019570613064691,12.322360119790527,2.5673580449554194,-4.887413017510687,0
4.27689881888909,6.192064732214997,-2.1682174811612875,0.24789589120897515,0
0.4948868764263751,-0.8380005013409237,8.424848230431,-0.09905642544343729,0
-3.4428995874422745,-12.93005864844628,14.183347117804164,-2.625650875848496,1
1.67152073445564,8.445568573606261,-0.5129111000312894,-3.7877639662103304,0
-0.6365518389742799,2.9258150481640337,-3.22781209274387,-1.688355992947481,1
4.028914194837419,7.247104910394419,-1.9912623567300667,-1.1772107059855006,0
5.301645469127852,-0.0777676674215364,1.3840158583568456,-0.7321626033185026,0
3.6686724625069953,10.134488258893192,-3.5656578223028914,-1.169974371294965,0
3.413851706064307,-4.052695031518396,4.796040297813284,1.4964463652395148,0
1.4999482598766867,4.860623599727642,-5.170023663046061,-4.431592657969095,1
-1.8365068952115724,3.4997373313297286,-2.0775934510182275,-2.681270458492424,1
-0.8485643321413952,2.3658454763906454,-3.821063785059634,-3.111560157737395,1
0.6603097121871011,-3.8205815969077754,6.071251580081064,-0.21995782091566743,0
-2.4998116112593465,4.5921623252029,0.09395835390834395,-2.0541801226141745,1
-0.3121041792758413,6.871268508241585,-0.05252536232858207,-0.4308190256161574,0
-3.889154581334994,4.277963688452286,-0.021258287853392788,-2.1540990175166934,1
0.45605652732873136,8.684766384354765,0.604013178385046,-3.493616063294082,0
1.6526429374748395,4.539990200186049,-5.238630817898433,-4.109689334081734,0
4.7196926366582055,6.214308772550192,-2.9475432079675628,-0.2246723512157258,0
1.0029107392188856,3.8177469425708486,-4.3859472465516385,-3.9721392931279014,1
5.845531353360719,10.176987242777177,-5.125351947059174,-3.4390134982595777,0
4.359950916422998,-3.179447289881079,2.9812331175275046,-0.9540697992288056,0
3.0781625140443385,-3.571281251975683,3.2855577535469846,0.43889571265045124,0
0.1582192850544143,8.863243137113294,1.6520703963398624,-4.609775465296146,0
4.450544752416155,-2.7455726741400435,2.706220180858252,0.786494286143698,0
4.252718508843441,11.45740503063887,-3.761798256678681,-4.311394685736572,0
3.4893885306965196,-3.385904896971341,4.950819563908729,1.791457308722595,0
-2.7525620152316517,-0.932297219471581,1.776697646836318,-0.5763957851963559,1
0.31621322039599914,-5.634588031277698,4.454331420978804,1.40301328576643,1
3.120021504059014,6.310691578157692,-1.1318053233993701,0.022450188378200286,0
3.688475380654744,-4.404797176188418,2.8226621384723822,0.49451753620513106,0
-2.8197507282868406,11.950169445894261,2.895157948205862,-6.173769228223403,0
-3.7434391087241807,4.616636972500425,-0.16471323580154829,-2.451360122751485,1
-5.740850647241883,8.123281900158632,1.5846438474523463,-3.9752947416967697,1
-0.8551183894987259,3.2978990547877745,-1.7720279713185754,-1.799840592679358,1
-3.68460441658687,4.43396039386975,0.05193994014033276,-3.9532167658635364,1
-6.419356157172121,9.463040373773074,-0.17983366414719376,-1.5573282956615033,1
-0.16198040576287942,8.782742730516182,-3.4751353968887098,-1.3355600258159237,0
5.812932254963109,8.994229459833795,-4.469739919251555,-5.040570975627332,0
3.6293781599499257,-5.133922496529623,3.3106661992087925,0.11736392368942522,0
-2.3930252811279464,0.6981277407285578,2.7133327342471145,-0.679517015071469,1
0.08245953984115686,9.112347614420548,-0.6948010465385837,-2.028778616812212,0
0.45408870690039504,0.5386283467564772,1.660608507200922,-0.37467632615233415,0
3.947061846532142,9.381334872014982,-4.061844965122604,-4.594954432203254,0
-3.648149207129552,-7.0594527810207355,10.773962030035246,-0.49261141403131853,1
0.300285701595412,-1.113977166973122,1.5367800122879427,1.1514505187942268,1
4.7099347260311255,8.303764097024617,-2.7959817505057036,-1.8562341553432284,0
0.9866236372254125,0.9810540036691643,-3.032731320797139,0.006788043767365193,1
-0.48959932283282154,8.36286124739326,1.8254878721718102,-3.8877915468139785,0
3.1225078320409403,-3.9552017455364075,1.918574267975378,0.3823383203239992,0
5.435515391626603,2.267723980798115,-0.6949958158479639,-1.5575129395150582,0
-3.632963391242221,2.5166380683283474,0.3208692433113437,-3.1068792023785914,1
-1.6386370195437294,-6.943855901327705,5.829163549617723,0.1930383380176321,1
2.7218428995012047,9.665292977681853,-3.7913730655758684,-6.840384519977292,0
-0.3771248980355473,-0.3531313289371211,-0.35007945458152756,0.4582851346733331,1
2.308658655214312,7.510628224805005,-0.1754871856650292,-7.949237459890296,0
-2.445120492262407,2.054686384687736,0.5277135282615798,-0.044854191938377974,1
5.330695311703967,3.524859796971501,-1.065468804164048,-2.134791944966125,0
-2.0201774666215218,-6.6712768419546205,5.219807922896202,0.6386659108712494,1
-3.7615456062107695,3.4713699689550017,-0.9058841696588207,1.3814612775049127,1
-0.027435523475340035,7.585697709906057,-0.561962812583985,-2.437304687842435,0
-0.6491397890653753,4.619815908048583,2.8505270029720085,-0.502192772060438,0
1.8289601305206693,2.6292950161511675,-0.3130057334532502,0.15919124412231922,1
0.8152572763807022,5.830655769327071,2.5747943342911483,-0.5157479135104645,0
-1.6229757340838695,3.057665954229723,-1.9983290208565538,-2.9977089212481376,1
-0.7322392788957706,0.12936059946770417,-0.05458636662210159,0.8448465466128675,1
-2.7805530735050983,-9.355376334041033,9.731058211764454,-0.5305408479760799,1
-1.0116135499766052,-1.6670137530767293,1.8108670483416858,0.3692326156684038,1
2.0027478147842825,1.0930254511561954,3.224223760231637,0.11118637027301354,0
-3.870832852722415,-13.594103095880499,12.983325270000291,-1.7834431602062464,1
-2.251074946288494,-1.104399122998648,3.2138943460534053,0.7041314971537664,1
3.7284584903037317,7.128145406940541,-2.796033413872829,-0.9036440621147691,0
-3.7968369278836223,3.282695008552149,1.1885638801244092,1.0918679065403873,1
-2.863519910904933,-1.6845644389435186,2.9112530685797444,0.08645992886487885,1
-0.36172098746243986,-5.991188226619747,4.432251298599186,1.219993648629934,1
-0.38159328974220097,-3.025132229945807,-0.3487409005633511,0.044672098988367326,1
-3.176040903247071,-7.686620622537432,10.187801316138343,0.6056231612077374,1
-0.5307519120930644,-2.0888635979117933,2.2410888752404396,-0.62783147753152,1
0.8413296769317008,3.1051800897394584,4.621076439453718,1.2907891180477191,0
4.037911317143031,-1.8142261147987242,1.775861590214182,-0.20248410583375204,0
-4.243487762682264,4.058553003871729,-0.2771744075149015,-1.310700588484014,1
-0.7869934340745681,0.3721278451858322,-0.19805278549852262,0.09840377425383756,1
1.251021232997734,9.053534005592786,-0.17529466309302694,-6.782287393189691,0
4.179669370708207,8.354679793675713,-2.4075849656886614,-1.6635732028226462,0
2.750632092777858,6.020948323456174,-1.3097759882099167,0.19577638338126785,0
1.4240421702473574,7.876051007531589,-1.7181530359069304,-1.7529512920753523,0
2.52657864468912,5.282899899148138,-0.388835440327668,0.10457715262811962,0
5.394407881300427,8.54256653065896,-2.2169433097873354,-0.9218081063015751,0
3.3738711849269856,2.600965970088808,0.3185256708014309,-3.7869363507751874,0
1.573140689050033,-5.409277124021009,8.07494133547932,-1.8996531598036037,0
-2.1183103303980158,-8.514326729220429,8.814000158156167,-0.5658760626129072,1
-0.6217808440115887,-7.0938718531813505,6.402439289585147,0.13835671642055863,1
2.8178408711208123,7.814041575035987,-2.783807501991419,-0.30115185057348204,0
-0.35345228678077817,-4.552861512462307,3.284378923462496,-0.04771492336240818,1
-2.639155429175451,-6.353352524014881,10.458695957836307,-0.26898761050989184,1
-1.3703174845638983,8.994475197528914,-2.193763232219717,-1.2077068784956184,0
-1.1461461472952506,-6.3095557793050405,5.768585750987457,1.0745117302830378,1
-1.4680369703363636,-10.243368902535963,10.458793739025632,-0.8886304272831608,1
-2.1187117620278353,-7.046766004544787,4.408128512480869,-1.363853284236873,1
-0.11680710080899737,0.6017044656055961,4.771841692176767,1.3034348470665886,1
-2.050462659458614,-0.6542118279572426,2.521598513304794,0.4918954544075144,1
2.913332525387893,-5.659957792276314,3.3053618989250437,-0.24519379104544226,0
4.558670027629823,9.809309693914328,-4.340251459569951,-4.2857022246022956,0
0.4725995323440292,-1.1369302768558924,1.380738307334664,0.8664247841623134,1
-1.5518600547258465,-6.772937260608669,6.210088729407507,0.32363367015003613,1
4.862234703514649,1.538376417387318,-0.10165690705167107,2.0298627750145943,0
5.211136971550559,10.492112108810838,-4.88540953525644,-3.848200859494863,0
-0.13184315081952402,-3.973598937117571,2.580030867268992,1.162944171469972,1
1.3182893316473845,4.473465926115893,-5.242466245955785,-3.1261305175075713,1
1.7468811261350525,-2.446523322875402,2.1235056068837186,0.02436253727801485,0
-1.6025140850799524,11.021969887711442,2.8121537281758373,-3.798574116844868,0
4.982105688794132,0.3154172815793955,-0.24614286725496037,0.5145612663874854,0
-4.094907186743364,3.3582267444355747,1.1119147884356062,0.5272695118396817,1
3.7718573287050488,2.72056011329079,0.8071762555813403,-0.4852550532784239,0
1.5847162236950882,7.3567333993758375,0.6065854329262771,-1.2512563256774945,0
-2.760819784553015,3.7048365453716987,-0.5146210813273331,-5.086128499419859,1
2.991729123429936,0.1608018665515799,2.183087456372239,0.04264170791069938,0
5.028970856552188,8.077442470920644,-2.246289488920702,-0.5079245627420694,0
4.446011472385463,2.865137854760306,1.1507115303674145,0.34904707564463644,0
-1.8360496428217232,-5.978160004955723,5.7619964803837265,0.3575781324566356,1
-3.359435472436511,1.6101710129110147,-0.5138095497237454,1.6513055574556819,1
-1.9410556666344538,0.9084435224117795,-1.7573470560576812,0.7081472648626077,1
2.55217318694286,7.421538965556806,-0.2270702964228759,-7.27698537076431,0
-2.7080470915088948,-8.269352819276653,7.414568647587482,-1.3040178105291924,1
-0.41330564125900326,2.6851615610212427,-2.7560402623399223,0.2766552728885286,1
-2.1800623405212884,10.309496610532777,1.990474959359805,-3.307705082883894,0
0.40551688670579655,1.9059520029704085,-2.4039803593248963,-0.5592206447781632,1
-1.2624339365385981,8.968551786823118,2.7390474468497774,-5.461880270882052,0
-0.770311564666806,10.126717051356906,-3.026295531718053,-2.748801604190994,0
-4.073971062505029,6.528776503002499,-0.6418869736369769,-6.53619636797525,1
-0.6355017823856364,-2.5302374646570787,0.10859622861205287,0.7284322452456009,0
2.632232462122906,9.025794092061123,-3.8513221711357044,-2.874761844484205,0
-6.79788616805103,9.358804674276202,0.11624054443071608,-1.511848450134279,1
3.5576737128761105,-2.5627364380150452,2.5401535191433564,0.9245254510936021,0
4.300470354109899,-0.34095714506499014,1.5469555114809352,-0.11798401200233916,0
0.5478824266242205,4.62358304704912,-4.492874413273013,-6.076805851202263,1
-0.3625890953822419,3.2122503924702697,-1.9814150046616998,-3.313496345310376,1
1.0153155255254753,2.7399366244820302,2.588476224241846,0.1057161425751385,1
3.8542460984347633,6.050203521263829,-2.778210796295756,-0.835484311068629,0
3.627104810017749,9.046348722054628,-4.074711899007582,-2.6433073156157163,0
2.258719640082088,-1.6748197567495136,6.017456897329158,1.2431231684899084,0
3.809326710885979,5.408527093737388,-2.3543290825737357,-0.2991560530527571,0
-2.187628188396752,0.7943219524900336,7.478847544994728,-0.5407793549701699,0
0.7180318588742899,7.281243619662571,-1.6126906708804505,-0.2896272115867539,0
1.5098957402123925,3.1600944132025095,2.125123184858207,0.3260194074834061,1
-4.102722141084866,-7.676212814813916,12.458048201715044,-1.4705260201253236,1
